Name, ,Image,ClusterID,Area,Coverage (pc),lw_mean,mw_mean,sw_mean,lum_mean,RNL X,RNL Y,RNL Chromaticity,Dmax Chromaticity,Dmax channel,Adj1,Adj2,Adj3,Adj4,hAdj1,hAdj2,hAdj3,hAdj4,vAdj1,vAdj2,vAdj3,vAdj4,Adj5,hAdj5,vAdj5,Adj6,hAdj6,vAdj6,Adj7,hAdj7,vAdj7
Botia_lohachata_P_10,4,Botia_lohachata_P_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,1698,0.306021486,0.116483282,0.100549135,0.095562184,0.108085601,1.698589666,-0.872732483,1.90967768,0.098663263,lw:sw,580,0,88,2839.0,210,0,39,1506.0,370,0,49,1333.0,0.0,0.0,0.0,,,,,,
Botia_lohachata_P_10,5,Botia_lohachata_P_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,217,0.039108753,0.037526457,0.02972253,0.029079163,0.033405704,2.692095982,-1.038994965,2.885635339,0.126825552,lw:sw,3,0,67,0.0,1,0,33,0.0,2,0,34,0.0,399.0,200.0,199.0,,,,,,
Botia_lohachata_P_11,1,Botia_lohachata_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,69898,15.467204826,0.248591132,0.205089885,0.175456971,0.22566726,2.221209543,-1.665901267,2.776508394,0.172466661,lw:sw,133858,57,7917,539.0,67886,20,3125,206.0,65972,37,4792,333.0,0.0,0.0,0.0,249.0,68.0,181.0,364.0,152.0,212.0
Botia_lohachata_P_11,2,Botia_lohachata_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,207,0.045805479,0.096710097,0.082759266,0.080611272,0.089355195,1.798825185,-0.762657662,1.953821577,0.090788974,lw:sw,57,349,9,0.0,20,184,4,0.0,37,165,5,0.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0
Botia_lohachata_P_11,3,Botia_lohachata_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,93817,20.760061162,0.359945407,0.298059738,0.250617796,0.327333559,2.17845399,-1.752871468,2.79610804,0.179060269,lw:sw,7917,9,176722,13389.0,3125,4,89436,5487.0,4792,5,87286,7902.0,79.0,42.0,37.0,0.0,0.0,0.0,54.0,32.0,22.0
Botia_lohachata_P_11,4,Botia_lohachata_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,157587,34.871246772,0.492239664,0.408195758,0.341804454,0.447951111,2.16183102,-1.771525853,2.794962828,0.180368408,lw:sw,539,0,13389,303698.0,206,0,5487,152776.0,333,0,7902,150922.0,8785.0,3854.0,4931.0,0.0,0.0,0.0,0.0,0.0,0.0
Botia_lohachata_P_11,5,Botia_lohachata_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,127130,28.13164539,0.827639965,0.673949013,0.563167808,0.746649563,2.372044606,-1.854765651,3.011104653,0.190157233,lw:sw,0,0,79,8785.0,0,0,42,3854.0,0,0,37,4931.0,249828.0,125182.0,124646.0,0.0,0.0,0.0,0.0,0.0,0.0
Botia_lohachata_P_11,6,Botia_lohachata_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,6,1995,0.441458606,0.043043272,0.033386209,0.032974934,0.037946842,2.933686095,-1.065128082,3.121059425,0.13244641,lw:sw,249,10,0,0.0,68,6,0,0.0,181,4,0,0.0,0.0,0.0,0.0,3659.0,1891.0,1768.0,119.0,53.0,66.0
Botia_lohachata_P_11,7,Botia_lohachata_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,7,1277,0.282577764,0.05763426,0.045590644,0.041450063,0.051282744,2.706804626,-1.473666097,3.081960909,0.163337614,lw:sw,364,0,54,0.0,152,0,32,0.0,212,0,22,0.0,0.0,0.0,0.0,119.0,53.0,66.0,2142.0,1095.0,1047.0
Botia_lohachata_P_12,1,Botia_lohachata_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,8797,1.382428372,0.096479499,0.07641133,0.06840374,0.085903372,2.692773758,-1.559689363,3.111858194,0.170276613,lw:sw,16405,1545,205,0.0,8339,653,78,0.0,8066,892,127,0.0,,,,,,,,,
Botia_lohachata_P_12,2,Botia_lohachata_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,545515,85.726430987,0.278624303,0.220303859,0.186108615,0.247891215,2.711906869,-1.905875777,3.314634421,0.19907281,lw:sw,1545,1084916,374,7003.0,653,543307,104,3081.0,892,541609,270,3922.0,,,,,,,,,
Botia_lohachata_P_12,3,Botia_lohachata_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,3263,0.512772966,0.044957964,0.033672197,0.033590116,0.039004695,3.337746107,-1.143493905,3.528190384,0.144724705,lw:sw,205,374,5999,0.0,78,104,3108,0.0,127,270,2891,0.0,,,,,,,,,
Botia_lohachata_P_12,4,Botia_lohachata_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,78769,12.378367675,0.726285152,0.581542915,0.492872635,0.650010448,2.56643002,-1.837654308,3.156506994,0.191453903,lw:sw,0,7003,0,153970.0,0,3081,0,77211.0,0,3922,0,76759.0,,,,,,,,,
Botia_lohachata_P_13,1,Botia_lohachata_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,150719,50.914796873,0.38444605,0.318225053,0.278653914,0.349549619,2.182913182,-1.516610425,2.658047618,0.159541761,lw:sw,293976,9547,0,4994.0,147556,4297,0,1959.0,146420,5250,0,3035.0,9.0,7.0,2.0,,,,,,
Botia_lohachata_P_13,2,Botia_lohachata_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,84546,28.560715082,0.229928994,0.187607322,0.165902507,0.20762661,2.348900812,-1.515119952,2.795160728,0.161751873,lw:sw,9547,162880,345,4.0,4297,82100,107,1.0,5250,80780,238,3.0,416.0,139.0,277.0,,,,,,
Botia_lohachata_P_13,3,Botia_lohachata_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,1251,0.422603725,0.079702553,0.06424971,0.061806478,0.071553836,2.488677406,-1.069121893,2.708604226,0.126465957,lw:sw,0,345,2158,0.0,0,107,1145,0.0,0,238,1013,0.0,41.0,13.0,28.0,,,,,,
Botia_lohachata_P_13,4,Botia_lohachata_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,57230,19.333022546,0.706870637,0.578739822,0.496771534,0.63934964,2.309354134,-1.676198316,2.853551701,0.174552793,lw:sw,4994,4,0,111961.0,1959,1,0,56250.0,3035,3,0,55711.0,0.0,0.0,0.0,,,,,,
Botia_lohachata_P_13,5,Botia_lohachata_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,2276,0.768861774,0.045750668,0.032689685,0.032996085,0.038853638,3.88151377,-1.258486766,4.080433566,0.166508466,lw:mw,9,416,41,0.0,7,139,13,0.0,2,277,28,0.0,4127.0,2138.0,1989.0,,,,,,
Botia_lohachata_P_14,1,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,101231,44.162863948,0.240632202,0.19717042,0.171692563,0.217729118,2.300192075,-1.588953453,2.795649595,0.167197425,lw:sw,196005,297,284,9234.0,98568,61,80,4265.0,97437,236,204,4969.0,176.0,58.0,118.0,0.0,0.0,0.0,1146.0,556.0,590.0
Botia_lohachata_P_14,2,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,986,0.430150684,0.085851243,0.070460129,0.068290962,0.077736084,2.281345637,-0.955034387,2.473181877,0.113922602,lw:sw,297,1647,102,0.0,61,909,39,0.0,236,738,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,11.0
Botia_lohachata_P_14,3,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,2640,1.151721912,0.050144404,0.037481074,0.037055573,0.043460182,3.361017497,-1.203968579,3.57015111,0.150101308,lw:sw,284,102,4745,3.0,80,39,2466,3.0,204,63,2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,81.0,114.0
Botia_lohachata_P_14,4,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,65258,28.469344129,0.421859474,0.34640961,0.297290436,0.382099707,2.275355893,-1.665807206,2.819957107,0.173217067,lw:sw,9234,0,3,123129.0,4265,0,3,61873.0,4969,0,0,61256.0,5267.0,2424.0,2843.0,9.0,2.0,7.0,66.0,22.0,44.0
Botia_lohachata_P_14,5,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,43028,18.771322124,0.73184919,0.591596735,0.50210032,0.657940461,2.456632512,-1.792254038,3.040923846,0.186189847,lw:sw,176,0,0,5267.0,58,0,0,2424.0,118,0,0,2843.0,82683.0,41531.0,41152.0,1241.0,498.0,743.0,0.0,0.0,0.0
Botia_lohachata_P_14,6,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,6,10307,4.496514296,1.214178986,0.992662125,0.845774622,1.097446416,2.325963338,-1.725265489,2.895970728,0.178841097,lw:sw,0,0,0,9.0,0,0,0,2.0,0,0,0,7.0,1241.0,498.0,743.0,19989.0,10057.0,9932.0,0.0,0.0,0.0
Botia_lohachata_P_14,7,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,7,5772,2.518082907,0.130542795,0.105604088,0.095433352,0.117400079,2.448027202,-1.421605003,2.830865233,0.155367915,lw:sw,1146,25,195,66.0,556,14,81,22.0,590,11,114,44.0,0.0,0.0,0.0,0.0,0.0,0.0,10758.0,5415.0,5343.0
Botia_lohachata_P_15,1,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,24751,8.540364098,0.167732482,0.136978696,0.120560021,0.151525861,2.338802344,-1.53940225,2.799956373,0.163627079,lw:sw,46359,465,2988,1324.0,23599,82,1273,524.0,22760,383,1715,800.0,118.0,60.0,58.0,0.0,0.0,0.0,388.0,164.0,224.0
Botia_lohachata_P_15,2,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,2976,1.026872593,0.059188505,0.045372806,0.045136405,0.051901871,3.069380089,-1.069011863,3.250212377,0.134695533,lw:sw,465,5407,30,48.0,82,2898,1,1.0,383,2509,29,47.0,13.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Botia_lohachata_P_15,3,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,34632,11.949815743,0.241096532,0.197850847,0.173572553,0.218307363,2.282672266,-1.539399057,2.753242113,0.162838228,lw:sw,2988,30,63349,7893.0,1273,1,32277,3330.0,1715,29,31072,4563.0,24.0,10.0,14.0,6.0,2.0,4.0,0.0,0.0,0.0
Botia_lohachata_P_15,4,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,188231,64.949346473,0.470391489,0.394546775,0.348403201,0.430423651,2.030295253,-1.415691601,2.475132628,0.148985197,lw:sw,1324,48,7893,369426.0,524,1,3330,185442.0,800,47,4563,183984.0,8.0,0.0,8.0,4420.0,1588.0,2832.0,84.0,41.0,43.0
Botia_lohachata_P_15,5,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,493,0.170110278,0.105702916,0.085226739,0.079751179,0.094911117,2.486285471,-1.230245527,2.774007841,0.139936174,lw:sw,118,13,24,8.0,60,3,10,0.0,58,10,14,8.0,880.0,449.0,431.0,0.0,0.0,0.0,10.0,7.0,3.0
Botia_lohachata_P_15,6,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,6,36381,12.553310422,0.931966936,0.767065586,0.665583495,0.845068999,2.248505352,-1.592241617,2.755178703,0.166744934,lw:sw,0,0,6,4420.0,0,0,2,1588.0,0,0,4,2832.0,0.0,0.0,0.0,70549.0,35586.0,34963.0,0.0,0.0,0.0
Botia_lohachata_P_15,7,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,7,2348,0.810180393,0.043099626,0.030749848,0.030892007,0.03658152,3.898631996,-1.291917933,4.107113754,0.167229062,lw:mw,388,0,0,84.0,164,0,0,41.0,224,0,0,43.0,10.0,7.0,3.0,0.0,0.0,0.0,4255.0,2157.0,2098.0
Botia_lohachata_P_2,1,Botia_lohachata_P_2_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,18149,7.266343166,0.140316238,0.117085199,0.106990765,0.128073994,2.089984989,-1.235375918,2.427795484,0.134753454,lw:sw,34042,2528,492,106.0,17369,1021,179,35.0,16673,1507,313,71.0,,,,,,,,,
Botia_lohachata_P_2,2,Botia_lohachata_P_2_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,228682,91.557765606,0.388510052,0.322996214,0.281707309,0.353986273,2.132496618,-1.522897533,2.620450099,0.159355381,lw:sw,2528,455504,59,0.0,1021,228069,32,0.0,1507,227435,27,0.0,,,,,,,,,
Botia_lohachata_P_2,3,Botia_lohachata_P_2_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,2254,0.902437462,0.075116407,0.062384563,0.063275122,0.06840587,2.144536724,-0.642459326,2.23870314,0.092594573,lw:mw,492,59,4015,65.0,179,32,2064,35.0,313,27,1951,30.0,,,,,,,,,
Botia_lohachata_P_2,4,Botia_lohachata_P_2_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,683,0.273453765,0.045734227,0.035442816,0.035244774,0.040303828,2.943655096,-1.028701813,3.118225897,0.129533001,lw:sw,106,0,65,1229.0,35,0,35,631.0,71,0,30,598.0,,,,,,,,,
Botia_lohachata_P_3,1,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,153010,66.435388209,0.349930184,0.297129792,0.261436229,0.322105992,1.88869348,-1.388889703,2.344392814,0.14474782,lw:sw,300662,211,651,7806.0,150914,45,303,3553.0,149748,166,348,4253.0,15.0,3.0,12.0,102.0,46.0,56.0,61.0,2.0,59.0
Botia_lohachata_P_3,2,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,819,0.355601483,0.109811865,0.094687141,0.092027876,0.10184045,1.711166119,-0.745829831,1.866641804,0.088109453,lw:sw,211,1411,22,0.0,45,774,6,0.0,166,637,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,17.0,26.0
Botia_lohachata_P_3,3,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,5322,2.310758356,0.145734466,0.126140421,0.116854675,0.135408766,1.667288623,-1.012125869,1.950448699,0.109980906,lw:sw,651,22,9986,0.0,303,6,5031,0.0,348,16,4955,0.0,163.0,95.0,68.0,164.0,61.0,103.0,60.0,29.0,31.0
Botia_lohachata_P_3,4,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,68016,29.531856509,0.608418739,0.508453612,0.436359431,0.555740192,2.072578023,-1.59717815,2.616592766,0.164685014,lw:sw,7806,0,0,132104.0,3553,0,0,66235.0,4253,0,0,65869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botia_lohachata_P_3,5,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,959,0.416388062,0.080451969,0.069479031,0.070839546,0.074667923,1.693209932,-0.459194495,1.754371528,0.073186581,lw:mw,15,0,163,0.0,3,0,95,0.0,12,0,68,0.0,1752.0,861.0,891.0,23.0,9.0,14.0,0.0,0.0,0.0
Botia_lohachata_P_3,6,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,6,1588,0.689493474,0.041188972,0.030812751,0.029966493,0.035714185,3.351446783,-1.297014989,3.593667127,0.157717747,lw:sw,102,0,164,0.0,46,0,61,0.0,56,0,103,0.0,23.0,9.0,14.0,2882.0,1471.0,1411.0,50.0,23.0,27.0
Botia_lohachata_P_3,7,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,7,600,0.260513907,0.055916965,0.044474686,0.045577288,0.049881399,2.643676684,-0.750879842,2.748244339,0.113976402,lw:mw,61,43,60,0.0,2,17,29,0.0,59,26,31,0.0,0.0,0.0,0.0,50.0,23.0,27.0,1041.0,557.0,484.0
Botia_lohachata_P_4,1,Botia_lohachata_P_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,116456,29.255082636,0.206036081,0.171040432,0.157588109,0.187594418,2.14950415,-1.2072033,2.465300773,0.133236381,lw:sw,225296,1010,11285,156.0,113592,270,4933,24.0,111704,740,6352,132.0,269.0,62.0,207.0,0.0,0.0,0.0,,,
Botia_lohachata_P_4,2,Botia_lohachata_P_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,9015,2.264671378,0.038927918,0.029540552,0.030559226,0.033975792,3.186390265,-0.879325166,3.305494769,0.137104953,lw:mw,1010,16945,64,0.0,270,8712,35,0.0,740,8233,29,0.0,74.0,36.0,38.0,0.0,0.0,0.0,,,
Botia_lohachata_P_4,3,Botia_lohachata_P_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,167486,42.074403812,0.336856909,0.282153031,0.257232591,0.308029647,2.046242334,-1.234110753,2.389589303,0.134027478,lw:sw,11285,64,325044,8342.0,4933,35,163332,3295.0,6352,29,161712,5047.0,0.0,0.0,0.0,162.0,43.0,119.0,,,
Botia_lohachata_P_4,4,Botia_lohachata_P_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,51523,12.94316843,0.50683261,0.427542914,0.383406811,0.46504938,1.964459832,-1.303065831,2.3573466,0.138643377,lw:sw,156,0,8342,96286.0,24,0,3295,48865.0,132,0,5047,47421.0,0.0,0.0,0.0,5022.0,1997.0,3025.0,,,
Botia_lohachata_P_4,5,Botia_lohachata_P_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,964,0.242167854,0.069959273,0.05852865,0.057427382,0.063934122,2.059962925,-0.808213058,2.21283881,0.098376795,lw:sw,269,74,0,0.0,62,36,0,0.0,207,38,0,0.0,1654.0,898.0,756.0,0.0,0.0,0.0,,,
Botia_lohachata_P_4,6,Botia_lohachata_P_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,6,52627,13.22050589,0.683332208,0.57198079,0.515746549,0.624653437,2.053945137,-1.301297603,2.431474055,0.139762011,lw:sw,0,0,162,5022.0,0,0,43,1997.0,0,0,119,3025.0,0.0,0.0,0.0,102662.0,51607.0,51055.0,,,
Botia_lohachata_P_6,1,Botia_lohachata_P_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,218569,47.930536916,0.241179721,0.202843112,0.179973808,0.220977502,1.998909757,-1.37720588,2.427413491,0.14532922,lw:sw,428191,13713,124,495.0,215083,5991,53,194.0,213108,7722,71,301.0,474.0,114.0,360.0,78.0,43.0,35.0,,,
Botia_lohachata_P_6,2,Botia_lohachata_P_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,144590,31.707498925,0.37250024,0.311808966,0.269581784,0.340517806,2.05361306,-1.547465439,2.571376263,0.160288643,lw:sw,13713,278225,8170,0.0,5991,139866,3453,0.0,7722,138359,4717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Botia_lohachata_P_6,3,Botia_lohachata_P_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,87062,19.092041438,0.552628562,0.461998666,0.402577664,0.504869396,2.0683601,-1.506484984,2.55882991,0.157087437,lw:sw,124,8170,169977,0.0,53,3453,85309,0.0,71,4717,84668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Botia_lohachata_P_6,4,Botia_lohachata_P_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,2550,0.559195811,0.08948337,0.073565427,0.068404329,0.081094885,2.261814433,-1.191428602,2.556424582,0.133506543,lw:sw,495,0,0,4653.0,194,0,0,2378.0,301,0,0,2275.0,40.0,17.0,23.0,30.0,9.0,21.0,,,
Botia_lohachata_P_6,5,Botia_lohachata_P_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,2695,0.590993219,0.045889383,0.038205419,0.0385494,0.041837071,2.116076439,-0.66336739,2.217619397,0.091372642,lw:mw,474,0,0,40.0,114,0,0,17.0,360,0,0,23.0,4876.0,2564.0,2312.0,0.0,0.0,0.0,,,
Botia_lohachata_P_6,6,Botia_lohachata_P_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,6,546,0.119733691,0.033572427,0.024252225,0.023858327,0.028657202,3.755072588,-1.36633216,3.995927141,0.169144555,lw:sw,78,0,0,30.0,43,0,0,9.0,35,0,0,21.0,0.0,0.0,0.0,1038.0,520.0,518.0,,,
Botia_lohachata_P_7,1,Botia_lohachata_P_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,1389,0.328485278,0.049201366,0.037476296,0.036846232,0.043016224,3.143262204,-1.16275065,3.351430494,0.143584874,lw:sw,2341,390,63,0.0,1227,137,36,0.0,1114,253,27,0.0,114.0,57.0,57.0,,,,,,
